Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"Matthew Pearon","N43060","KJEF",38.58595979504413,-92.14779983956812,"KJEF",38.59237205005463,-92.16359713717944,1623508236005,1623514172928,5936.9234075546265,128.31962938035593,"None","iPhone","iPhone9,3","14.7",0.86,"iOS",14.621904373168945,4.58492374420166,6.7227061164845665,16.002416547361754,4.000604136840439,8.015043021455039,"iOS",""
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.6235082360051866E9,38.58595979504413,-92.14779983956812,549.2207674427808,-1.0,0.4682830478708443,,,6.000906205260658,5.350411891937256
1.623508237005175E9,38.58596388863131,-92.14780816426017,548.2197611918373,-1.0,0.2395157467937895,,,6.000906205260658,5.29608154296875
1.623508238005165E9,38.58596332642688,-92.14781444479355,547.0312995627845,-1.0,0.26645203355080904,,,6.000906205260658,5.304149150848389
1.6235082390051546E9,38.5859645292583,-92.14782676874442,545.8596727350492,-1.0,0.38115206744225905,,,6.000906205260658,5.39262056350708
1.623508240005144E9,38.585969242240466,-92.14783561986064,544.9134215450911,-1.0,0.20800357091135235,,,6.000906205260658,5.269318580627441
1.6235082410051332E9,38.58596914280757,-92.14783930344818,544.232923131483,-1.0,0.2317063185669402,,,6.000906205260658,5.166458606719971
1.6235082420051227E9,38.58596532676195,-92.14784358026645,543.701747719119,-1.0,0.12447150090678379,,,6.000906205260658,5.084171295166016
1.6235082430051117E9,38.58596772078323,-92.14784396991597,543.320113087042,-1.0,0.21892301469395675,,,6.000906205260658,5.002352237701416
1.6235082440051012E9,38.58596656230082,-92.1478409204334,542.891343475067,-1.0,0.27093282880813985,,,6.000906205260658,4.911853790283203
1.6235082450050907E9,38.585965323146496,-92.14783722287342,542.29976135227,-1.0,0.26327489035591556,,,6.000906205260658,4.819087982177734
1.62350824600508E9,38.585963688359826,-92.14783293866597,541.4552984355615,-1.0,0.3472382862178342,,,4.000604136840439,4.740158557891846
1.6235082470050693E9,38.58596269250376,-92.14783093295681,540.6116135763727,-1.0,0.08992061538688656,,,4.000604136840439,4.666375160217285
1.6235082480050583E9,38.58596708407924,-92.14783063055918,540.1675957787149,-1.0,0.10082942157489613,,,4.000604136840439,4.63009786605835
1.6235082490050473E9,38.58596843144901,-92.14783324135267,539.8586361132008,-1.0,0.06579699119253293,,,4.000604136840439,4.6285600662231445
1.6235082500050368E9,38.58596870127687,-92.14783818426386,539.5254888631326,-1.0,0.20322629886851976,,,6.000906205260658,4.766469478607178
1.6235082510050263E9,38.585969577468795,-92.1478410117843,539.2715076091844,-1.0,0.2652959319495456,,,6.000906205260658,4.7771453857421875
1.6235082520050159E9,38.58597304559661,-92.14783634616498,539.1597593424233,-1.0,0.2554988304312399,,,6.000906205260658,4.8253865242004395
1.6235082530050044E9,38.5859765384613,-92.1478341851118,539.1065495961807,-1.0,0.14379280510751954,,,6.000906205260658,4.848364353179932
1.6235082540049944E9,38.58597809847124,-92.14783452003876,539.0290919077516,-1.0,0.10379018494399753,,,6.000906205260658,5.123226165771484
1.623508255004984E9,38.58597491216183,-92.14783204812146,539.0190066236348,-1.0,0.14340342135220716,,,6.000906205260658,5.198714733123779
1.6235082560049725E9,38.58597603567409,-92.14783059746557,539.1833349311768,-1.0,0.1341973182309495,,,6.000906205260658,5.107133388519287
1.6235082570049624E9,38.58597416045486,-92.14783533677272,539.0273851461677,-1.0,0.6538913321575669,,,6.000906205260658,5.01190710067749
1.6235082580049512E9,38.58596787560933,-92.14784052207187,538.5831304587532,-1.0,0.94521746532208,,,6.000906205260658,5.051631450653076
1.6235082590049407E9,38.58596120118061,-92.14784540243569,538.0759996190178,-1.0,0.94521746532208,,,6.000906205260658,5.229269027709961
1.62350826000493E9,38.585953840651506,-92.14784758322865,537.5040654346271,-1.0,0.4702931404903236,,,6.000906205260658,5.457950592041016
1.6235082610049198E9,38.585949853440866,-92.1478496895261,537.1124699647817,-1.0,0.3866539269529945,,,6.000906205260658,5.337164878845215
1.623508262004909E9,38.58594736011267,-92.14784764385794,536.5323037650882,-1.0,1.064339581321116,,,6.000906205260658,5.202545166015625
1.6235082630048978E9,38.585944362678866,-92.14784908688173,535.5591761454892,-1.0,1.064339581321116,,,6.000906205260658,5.170313358306885
1.623508264004888E9,38.585946613059285,-92.14783472256003,534.3050541033074,-1.0,0.6631907188006562,,,6.000906205260658,5.171628952026367
1.6235082650048766E9,38.585946424130405,-92.14783908176172,533.4670532967009,-1.0,0.1793471221082969,,,6.000906205260658,5.087517738342285
1.623508266004866E9,38.58595046396176,-92.14784236836267,532.9327272660031,-1.0,0.3970889655260499,,,6.000906205260658,5.332452297210693
1.6235082670048556E9,38.58595388569511,-92.14784273069866,532.6941005705384,-1.0,0.5014191043440872,,,6.000906205260658,5.119777202606201
1.623508268004845E9,38.58595425235603,-92.14784463651168,532.6198394205793,-1.0,0.22262582451024496,,,6.000906205260658,4.9463324546813965
1.6235082690048342E9,38.58595687800635,-92.14784023330571,532.7724126089554,-1.0,0.3523414930004312,,,6.000906205260658,5.082426071166992
1.6235082700048232E9,38.58595674385749,-92.14783333506236,532.9472828756735,-1.0,0.31910159506599695,,,6.000906205260658,5.445075035095215
